customer_id,gender,region,branch,marital_status,employment_status,account_type,account_open_date,last_transaction_date,months_active,account_balance_ksh,monthly_income_ksh,credit_score,num_transactions_30d,num_products_held,loan_type,loan_amount_ksh,loan_outstanding_ksh,monthly_repayment_ksh,churn_label,days_since_last_txn,account_age_months,loan_to_income_ratio,repayment_burden,balance_to_income_ratio,has_loan
CUS00761,Female,Mombasa,Westlands,Married,Employed,Current,2024-05-28,2024-05-28,47,24673.7,4248.51,673.0,24,1,No Loan,0.0,0.0,0.0,1,218,7.1616294349540075,0.0,0.0,5.807612551223841,0
CUS00762,Female,Nairobi,Industrial Area,Single,Retired,Joint,2021-08-23,2022-08-04,17,56034.38,18963.0,666.0,20,3,Education,196976.69,109615.38,3625.22,0,881,40.30880420499343,69.36584717607974,0.19117333755207508,2.9549322364604755,1
CUS00763,Male,Nairobi,Town Centre,Single,Employed,Joint,2021-12-02,2024-05-10,10,42850.44,6179.07,666.0,27,5,Education,139666.31,21057.9,662.87,0,236,36.990801576872535,40.895280357723735,0.10727666137460816,6.934771737494478,1
CUS00764,Female,Nyeri,Industrial Area,Single,Employed,Savings,2022-09-30,2024-01-19,8,204355.21,27276.99,609.0,28,5,No Loan,489160.79,154906.94,5363.68,0,348,27.069645203679368,68.14840200476665,0.19663753222038063,7.491853389981812,1
CUS00765,Female,Eldoret,Industrial Area,Divorced,Retired,Savings,2021-08-10,2023-04-17,9,5116.13,78988.36,617.0,20,2,No Loan,296102.95,236103.69,5762.36,0,625,40.73587385019711,35.8691366677318,0.07295201470191304,0.06477068266767408,1
CUS00766,Male,Nakuru,Industrial Area,Single,Unemployed,Fixed Deposit,2024-03-31,2024-03-31,19,126557.03,66811.15,581.0,24,1,No Loan,0.0,0.0,0.0,0,276,9.067017082785808,0.0,0.0,1.8942501363919049,0
CUS00767,Male,Kisumu,Westlands,Single,Employed,Current,2021-02-22,2022-01-23,8,215612.06,75770.89,696.0,27,3,Education,338281.45,112282.88,2187.28,0,1074,46.28777923784494,17.78248295618542,0.028867022678498302,2.8455790871665885,1
CUS00768,Male,Nakuru,Market Branch,Single,Self-Employed,Fixed Deposit,2022-10-01,2022-10-01,5,314050.1,54046.36,616.0,32,2,Business,358509.85,340454.67,10640.38,0,823,27.036793692509853,75.59169646207441,0.19687505319507176,5.810753952717629,1
CUS00769,Female,Nakuru,Westlands,Single,Employed,Business,2024-03-25,2024-12-23,14,62801.19,25509.47,571.0,28,4,Education,0.0,0.0,0.0,0,9,9.264126149802891,0.0,0.0,2.4618774909866805,0
CUS00770,Female,Thika,Town Centre,Single,Business Owner,Joint,2024-10-19,2024-10-19,45,258271.19,22430.83,667.0,15,3,Business,778572.18,625695.59,11177.39,0,74,2.431011826544021,334.73335939864904,0.49830478854326826,11.514116508394919,1
CUS00771,Male,Nyeri,Town Centre,Single,Employed,Joint,2023-02-08,2024-03-29,33,17586.58,11792.78,652.0,11,2,Mortgage,276552.81,242841.5,4321.05,0,278,22.766097240473062,247.10865461748625,0.3664148741857306,1.491300609355894,1
CUS00772,Female,Nakuru,CBD Branch,Widowed,Employed,Fixed Deposit,2023-03-24,2023-12-07,43,281061.59,151275.59,648.0,23,4,No Loan,0.0,0.0,0.0,0,391,21.320630749014455,0.0,0.0,1.8579441005650683,0
CUS00773,Male,Nakuru,CBD Branch,Married,Employed,Fixed Deposit,2022-02-11,2022-02-11,44,20456.94,76668.95,626.0,20,3,Auto,990362.67,206517.95,4851.11,0,1055,34.65834428383705,32.32358601493826,0.06327346337728637,0.2668217055274658,1
CUS00774,Female,Nakuru,Town Centre,Single,Business Owner,Current,2021-06-05,2023-12-01,38,75947.19,16513.83,616.0,18,2,Personal,454196.28,256577.84,6839.66,0,397,42.90407358738502,186.44578998330488,0.4141776922736881,4.599005197461763,1
CUS00775,Female,Thika,CBD Branch,Single,Self-Employed,Business,2024-04-27,2024-04-27,12,239400.8,15604.28,811.0,29,3,Personal,447644.19,223741.31,10760.16,0,249,8.180026281208935,172.06149338514817,0.6895646579015501,15.341995913941558,1
CUS00776,Female,Eldoret,Airport Road,Single,Employed,Savings,2024-11-15,2024-11-15,3,24363.27,165107.88,714.0,21,5,Mortgage,0.0,0.0,0.0,1,47,1.5440210249671484,0.0,0.0,0.14755970460041035,0
CUS00777,Male,Eldoret,Westlands,Single,Retired,Savings,2024-07-08,2024-09-02,40,39058.95,108610.6,677.0,24,2,No Loan,0.0,0.0,0.0,0,121,5.814717477003942,0.0,0.0,0.35962373838280975,0
CUS00778,Male,Kisumu,Town Centre,Single,Business Owner,Fixed Deposit,2022-05-13,2022-05-13,29,192156.46,86163.5,628.0,28,5,Mortgage,0.0,0.0,0.0,0,964,31.6688567674113,0.0,0.0,2.2301375872614275,0
CUS00779,Male,Thika,Westlands,Widowed,Employed,Fixed Deposit,2021-07-28,2024-11-09,22,190964.43,41786.54,700.0,18,2,No Loan,17215.18,2655.75,66.9,0,53,41.16294349540079,0.7626618523572423,0.0016009940042894196,4.56999861677947,1
CUS00780,Male,Nyeri,Main Branch,Single,Employed,Fixed Deposit,2024-11-28,2024-11-28,34,153726.63,24302.27,661.0,29,5,Education,831928.99,289069.56,6723.53,0,34,1.1169513797634691,142.73706612592156,0.27666263274994474,6.325607854739496,1
CUS00781,Male,Nairobi,Main Branch,Single,Unemployed,Savings,2022-09-10,2023-04-18,6,177600.26,310794.52,622.0,24,1,Education,69002.15,21098.03,566.7,0,624,27.726675427069644,0.8146101160342208,0.0018233912232429323,0.5714394835533136,1
CUS00782,Male,Nyeri,Main Branch,Widowed,Employed,Joint,2024-11-02,2024-11-02,35,117370.37,54046.36,595.0,22,5,Mortgage,639742.97,574956.84,41819.66,0,60,1.9710906701708277,127.65858940361571,0.7737738489696624,2.1716609592209353,1
CUS00783,Male,Nairobi,Town Centre,Single,Self-Employed,Joint,2024-05-14,2024-05-14,39,43512.55,54046.36,613.0,14,1,No Loan,0.0,0.0,0.0,0,232,7.621550591327201,0.0,0.0,0.8050967724745941,0
CUS00784,Male,Kisumu,CBD Branch,Married,Retired,Savings,2021-09-05,2021-11-13,16,63627.48,150481.25,366.0,25,3,Personal,235248.15,142169.55,8151.75,0,1145,39.88173455978975,11.337190513768327,0.05417120073098808,0.4228266312248204,1
CUS00785,Male,Thika,Industrial Area,Married,Business Owner,Joint,2024-03-05,2024-03-05,31,30060.19,113814.08,636.0,14,4,Mortgage,32549.91,18097.24,934.05,0,302,9.921156373193167,1.9080844830446289,0.008206805344294835,0.26411661896313704,1
CUS00786,Male,Thika,Airport Road,Widowed,Business Owner,Current,2021-03-26,2024-08-27,44,358631.42,28201.04,580.0,27,4,No Loan,369295.84,253005.22,4251.16,1,127,45.236530880420496,107.6578253851631,0.15074479522741005,12.716957246966778,1
CUS00787,Female,Nakuru,Westlands,Married,Employed,Fixed Deposit,2022-12-13,2024-04-13,15,131341.36,44487.16,747.0,20,4,No Loan,529410.93,412616.52,14459.63,0,263,24.638633377135346,111.29949045971917,0.3250292893500057,2.952343103043664,1
CUS00788,Male,Mombasa,CBD Branch,Single,Unemployed,Business,2023-12-28,2023-12-28,46,76836.85,16459.02,621.0,12,1,Education,94028.87,56318.24,2164.86,0,370,12.155059132720105,41.060699847257,0.1315303098240357,4.66837332963931,1
CUS00789,Male,Nyeri,Airport Road,Married,Business Owner,Business,2023-05-28,2023-05-28,1,92986.13,9417.36,524.0,18,4,Mortgage,232311.16,219407.87,15122.4,0,584,19.185282522996058,279.5788246387523,1.6058003516909196,9.873906275219381,1
CUS00790,Female,Eldoret,Westlands,Married,Self-Employed,Joint,2024-09-16,2024-09-16,44,441423.56,102630.32,616.0,20,4,Education,1331343.6,1303586.09,30675.95,0,107,3.515111695137976,152.42116637656397,0.29889753827134125,4.301102831989611,1
CUS00791,Female,Kisumu,Town Centre,Married,Retired,Savings,2023-01-29,2023-05-18,20,24970.43,24904.65,536.0,22,5,Personal,292046.95,290822.71,6715.66,0,594,23.0946123521682,140.12935415675386,0.26965486364996094,1.002641273818343,1
CUS00792,Female,Nairobi,Airport Road,Single,Business Owner,Current,2021-05-22,2021-05-22,23,132366.69,137210.26,657.0,28,4,No Loan,811118.66,569771.92,27900.54,0,1320,43.36399474375821,49.8305523216704,0.20334149938933138,0.9646996514692122,1
CUS00793,Male,Nakuru,Airport Road,Single,Employed,Business,2023-11-03,2023-11-03,20,105749.17,434250.61,643.0,28,1,No Loan,1309914.9,1230479.59,21924.46,0,425,13.961892247043364,34.00284246002556,0.050488035008171894,0.2435210626416852,1
CUS00794,Male,Nakuru,Westlands,Married,Employed,Business,2024-08-19,2024-08-19,32,141801.65,6377.14,696.0,17,5,No Loan,1831524.48,849885.47,16854.88,0,135,4.434954007884363,1599.2475686593048,2.6430155210643016,22.23593178133144,1
CUS00795,Male,Thika,Airport Road,Married,Unemployed,Joint,2022-11-30,2022-11-30,46,2741.43,51249.71,556.0,22,1,No Loan,0.0,0.0,0.0,0,763,25.065703022339026,0.0,0.0,0.053491619757458135,0
CUS00796,Female,Nakuru,Main Branch,Divorced,Self-Employed,Savings,2021-01-26,2024-10-25,25,308504.03,129584.34,622.0,27,2,No Loan,0.0,0.0,0.0,0,68,47.17477003942181,0.0,0.0,2.3807200005803173,0
CUS00797,Male,Mombasa,Market Branch,Single,Business Owner,Business,2023-05-11,2023-05-11,47,403498.28,124453.16,510.0,29,4,No Loan,1642679.93,1500960.06,44142.3,0,601,19.743758212877793,144.72529841749298,0.3546900697419013,3.242169825177601,1
CUS00798,Female,Kisumu,Main Branch,Single,Employed,Current,2023-10-01,2023-10-01,8,124907.32,114168.36,676.0,18,1,No Loan,0.0,0.0,0.0,0,458,15.045992115637318,0.0,0.0,1.0940624880658705,0
CUS00799,Female,Eldoret,Town Centre,Divorced,Employed,Fixed Deposit,2021-08-05,2021-08-05,33,178930.61,34339.03,661.0,28,1,No Loan,0.0,0.0,0.0,0,1245,40.90013140604468,0.0,0.0,5.210706592469268,0
CUS00800,Female,Eldoret,Airport Road,Single,Employed,Savings,2023-06-07,2024-02-05,45,383620.4,48389.41,659.0,15,5,Auto,7644.64,1857.78,107.73,0,331,18.85676741130092,0.46070741511417473,0.002226313567369389,7.927775932791906,1
CUS00801,Male,Eldoret,Market Branch,Single,Employed,Fixed Deposit,2023-01-12,2024-02-16,30,184259.62,72303.21,617.0,21,2,No Loan,0.0,0.0,0.0,0,320,23.653088042049934,0.0,0.0,2.5484293159321694,0
CUS00802,Female,Nyeri,CBD Branch,Married,Employed,Fixed Deposit,2024-07-25,2024-07-25,3,24826.58,291790.09,653.0,20,2,Personal,752742.2,595087.66,18284.79,0,160,5.256241787122208,24.47325034239511,0.06266419123418482,0.08508369835315517,1
CUS00803,Male,Nakuru,Industrial Area,Married,Unemployed,Savings,2023-07-31,2023-07-31,24,128805.32,31745.88,748.0,27,4,No Loan,730438.91,226141.67,6555.05,0,520,17.082785808147175,85.48195986376814,0.20648506199859634,4.057386974309737,1
CUS00804,Male,Nairobi,Town Centre,Single,Employed,Current,2024-12-19,2024-12-19,12,139983.13,205265.62,597.0,22,3,No Loan,42520.15,22554.59,422.81,0,13,0.42706964520367935,1.3185602148085005,0.0020598188824801737,0.6819609148380523,1
CUS00805,Female,Nakuru,Westlands,Single,Employed,Current,2021-11-10,2024-02-20,31,82781.18,25106.42,631.0,28,3,Business,0.0,0.0,0.0,0,316,37.71353482260184,0.0,0.0,3.2972116295353935,0
CUS00806,Female,Nakuru,CBD Branch,Divorced,Employed,Joint,2023-06-11,2024-02-11,7,200023.55,54046.36,533.0,20,5,Education,0.0,0.0,0.0,0,325,18.725361366622863,0.0,0.0,3.7009624699979793,0
CUS00807,Female,Nyeri,Town Centre,Single,Self-Employed,Savings,2021-12-27,2023-09-18,40,408551.53,88756.96,550.0,25,4,Mortgage,347251.12,327163.68,7854.16,0,471,36.16951379763469,44.23274704316146,0.08849063780462962,4.603036539331676,1
CUS00808,Male,Thika,Industrial Area,Single,Employed,Savings,2023-12-05,2023-12-05,17,389681.43,49816.81,627.0,18,5,Mortgage,253631.01,176360.73,8668.91,0,393,12.910643889618921,42.48222156336386,0.17401575893759558,7.822287898402166,1
CUS00809,Female,Thika,Westlands,Single,Self-Employed,Joint,2024-08-25,2024-08-25,10,89904.64,76027.2,708.0,23,4,Education,916105.82,739910.21,47440.06,0,129,4.23784494086728,116.78613075320412,0.6239879937706505,1.1825325672917062,1
CUS00810,Female,Mombasa,Market Branch,Single,Employed,Current,2022-07-08,2024-03-29,15,18026.81,25454.73,599.0,24,2,Business,0.0,0.0,0.0,0,278,29.829172141918527,0.0,0.0,0.7081909727583047,0
CUS00811,Male,Nakuru,Industrial Area,Divorced,Retired,Savings,2024-06-15,2024-06-15,21,628376.1,25635.58,601.0,22,3,Education,269734.32,229334.13,10173.17,0,200,6.570302233902759,107.35117208192676,0.3968379104354183,24.511873731743144,1
CUS00812,Female,Nakuru,Town Centre,Single,Retired,Savings,2024-01-08,2024-12-15,21,273857.72,9642.85,587.0,14,1,Mortgage,0.0,0.0,0.0,0,17,11.793692509855452,0.0,0.0,28.400080888948803,0
CUS00813,Female,Mombasa,Westlands,Widowed,Retired,Fixed Deposit,2023-09-18,2023-09-18,29,19971.89,9687.61,577.0,22,3,No Loan,215277.15,62191.4,2541.94,0,471,15.473061760840999,77.0362142984699,0.2623908270460929,2.061591042579129,1
CUS00814,Female,Nakuru,Main Branch,Single,Employed,Fixed Deposit,2023-08-11,2023-08-11,42,380446.19,34176.59,643.0,23,4,Auto,183862.34,171670.07,10438.06,0,509,16.72141918528252,60.27637163333148,0.30541549054484374,11.131777336475055,1
CUS00815,Male,Kisumu,CBD Branch,Divorced,Self-Employed,Current,2023-06-12,2024-09-12,41,305913.59,115126.84,500.0,32,3,Business,117908.61,85381.49,2195.09,0,111,18.69250985545335,8.899557045081755,0.019066709378977136,2.6571874117277954,1
CUS00816,Male,Kisumu,Industrial Area,Single,Self-Employed,Fixed Deposit,2024-04-28,2024-04-28,1,109732.71,74913.59,722.0,13,1,Mortgage,94921.37,66860.05,5028.25,0,248,8.147174770039422,10.709947287267905,0.06712066528916849,1.4647904338852271,1
CUS00817,Male,Kisumu,Main Branch,Widowed,Self-Employed,Fixed Deposit,2022-07-04,2022-07-04,21,134207.07,8658.91,566.0,15,2,No Loan,511389.99,266212.1,4559.52,0,912,29.96057818659658,368.931562979636,0.5265697414570657,15.499303030058057,1
CUS00818,Male,Mombasa,CBD Branch,Single,Employed,Current,2022-10-23,2023-07-04,5,76374.73,152971.39,677.0,21,2,No Loan,1259096.31,552777.95,19475.08,0,547,26.31406044678055,43.36324197616299,0.12731191107042958,0.4992746029175782,1
CUS00819,Male,Thika,Airport Road,Widowed,Employed,Current,2022-05-18,2024-12-03,15,8447.72,73577.25,518.0,19,4,No Loan,355504.52,213346.11,4702.61,0,29,31.50459921156373,34.79544723402954,0.06391391360780675,0.11481429382044041,1
CUS00820,Female,Eldoret,CBD Branch,Single,Retired,Joint,2021-06-27,2021-11-28,46,61239.73,259239.79,673.0,31,3,Personal,176892.81,36883.87,724.67,1,1130,42.18134034165571,1.7073244813228712,0.002795365634264709,0.23622812686277828,1
CUS00821,Female,Kisumu,CBD Branch,Single,Employed,Savings,2022-07-26,2022-07-26,26,243571.19,88737.98,673.0,26,4,No Loan,86677.06,44139.54,1737.98,0,890,29.23784494086728,5.96897157226252,0.01958552583685137,2.744835863967154,1
CUS00822,Male,Nairobi,Main Branch,Widowed,Employed,Savings,2023-07-13,2023-07-13,11,696.42,15406.71,650.0,17,3,Business,886400.26,451914.27,9426.77,0,538,17.67411300919842,351.98762357440364,0.6118613253575877,0.04520238259823155,1
CUS00823,Female,Thika,Main Branch,Single,Employed,Current,2022-05-15,2023-11-08,21,60857.08,51363.38,540.0,12,5,Education,1778786.26,1039705.66,20011.19,0,420,31.603153745072273,242.90589754801965,0.38960033393441007,1.1848340198795329,1
CUS00824,Female,Nairobi,Town Centre,Widowed,Retired,Current,2023-08-10,2023-08-10,46,76166.71,83643.1,617.0,23,4,No Loan,214742.19,144138.62,6111.91,0,510,16.754270696452036,20.679092955665197,0.07307129936599671,0.9106155797668906,1
CUS00825,Male,Nakuru,Industrial Area,Single,Unemployed,Business,2024-03-13,2024-03-13,6,115632.45,2293.75,525.0,25,3,Personal,171914.92,165311.07,2771.83,0,294,9.658344283837057,864.842655040872,1.2084272479564033,50.41196730245232,1
CUS00826,Female,Thika,Industrial Area,Single,Employed,Fixed Deposit,2024-06-03,2024-06-03,4,378588.82,1201.8,599.0,25,5,No Loan,0.0,0.0,0.0,1,212,6.964520367936925,0.0,0.0,315.0181560991846,0
CUS00827,Male,Eldoret,Airport Road,Single,Employed,Business,2024-09-30,2024-09-30,45,63776.57,11086.09,702.0,19,4,No Loan,746559.04,668433.6,29819.46,0,93,3.055190538764783,723.537622371819,2.6898085799411695,5.752846134209626,1
CUS00828,Female,Nakuru,Main Branch,Divorced,Employed,Savings,2023-02-16,2024-11-28,21,63915.97,23192.3,683.0,18,2,No Loan,0.0,0.0,0.0,0,34,22.503285151116952,0.0,0.0,2.755913385045899,0
CUS00829,Male,Nyeri,Town Centre,Married,Employed,Current,2022-11-20,2024-11-02,17,200626.34,44906.26,621.0,21,5,Auto,497225.0,330274.29,15492.53,0,60,25.394218134034166,88.25699312300779,0.3449971117612556,4.4676697636365175,1
CUS00830,Male,Thika,Main Branch,Married,Retired,Joint,2021-02-28,2024-12-18,31,90281.67,53467.07,542.0,13,4,Auto,630358.13,102655.88,2255.36,0,14,46.090670170827856,23.039799263359672,0.04218222543333682,1.6885471749246779,1
CUS00831,Female,Kisumu,CBD Branch,Married,Business Owner,Savings,2023-10-10,2023-10-10,44,38157.37,11882.56,671.0,21,1,No Loan,1616896.87,355616.01,6701.46,0,449,14.750328515111695,359.1307024748876,0.5639744297525112,3.2112078541997686,1
CUS00832,Male,Nyeri,CBD Branch,Divorced,Unemployed,Current,2022-10-28,2022-10-28,23,90342.35,89519.47,621.0,27,2,Education,90184.13,56067.78,965.98,0,796,26.149802890932982,7.515832700975553,0.010790725190843958,1.0091921902576055,1
CUS00833,Female,Nairobi,Town Centre,Single,Employed,Savings,2022-01-08,2023-03-08,32,22772.99,72534.58,434.0,18,5,No Loan,2972766.63,1356002.48,39006.07,0,665,35.775295663600524,224.334789834035,0.5377582664709715,0.3139604585840299,1
CUS00834,Male,Mombasa,Airport Road,Divorced,Employed,Business,2023-09-26,2024-07-26,44,29108.18,54046.36,682.0,21,3,No Loan,0.0,0.0,0.0,0,159,15.210249671484888,0.0,0.0,0.5385779911912661,0
CUS00835,Male,Eldoret,CBD Branch,Widowed,Employed,Current,2022-03-11,2022-03-11,36,103483.21,1100.32,618.0,22,1,No Loan,642230.29,378183.78,11908.35,0,1027,33.73850197109067,4124.441398865785,10.822624327468374,94.04828595317727,1
CUS00836,Male,Nakuru,CBD Branch,Divorced,Business Owner,Fixed Deposit,2022-12-28,2022-12-28,34,81431.43,6466.26,716.0,24,3,No Loan,424800.36,379797.83,16902.33,0,735,24.14586070959264,704.8238023215893,2.6139267520947196,12.59328112386449,1
CUS00837,Male,Nyeri,Industrial Area,Divorced,Employed,Joint,2022-06-14,2022-06-14,6,369493.91,39766.28,532.0,21,1,No Loan,333416.84,325114.26,8866.37,0,932,30.617608409986858,98.1075202407668,0.222962017065715,9.291638795482001,1
CUS00838,Male,Thika,Airport Road,Single,Employed,Current,2022-11-29,2023-08-24,38,67505.19,13376.45,365.0,29,4,No Loan,0.0,0.0,0.0,0,496,25.09855453350854,0.0,0.0,5.0465699045710934,0
CUS00839,Female,Nairobi,Industrial Area,Divorced,Employed,Savings,2022-07-27,2024-05-14,22,130335.36,37833.54,642.0,20,4,Education,251886.82,114695.4,3375.16,0,232,29.204993429697765,36.37895898718439,0.08921079021418561,3.4449686706557197,1
CUS00840,Female,Kisumu,Town Centre,Single,Self-Employed,Current,2024-05-05,2024-05-05,33,150058.62,79148.19,643.0,31,3,Personal,67400.37,47078.01,1200.52,0,241,7.917214191852825,7.137701064294712,0.015168003210180801,1.8959197929857903,1
CUS00841,Female,Kisumu,Airport Road,Widowed,Employed,Fixed Deposit,2024-12-07,2024-12-07,11,705253.2050000001,63390.99,484.0,27,3,Mortgage,335588.53,125825.52,3933.57,1,25,0.8212877792378449,23.81894083055021,0.0620525093550361,11.12544866391896,1
CUS00842,Male,Eldoret,Market Branch,Married,Business Owner,Fixed Deposit,2022-07-20,2022-07-20,23,163390.23,21031.44,617.0,16,3,No Loan,368984.28,125576.09,3376.74,0,896,29.43495400788436,71.65049468795289,0.16055676644109962,7.768856055505473,1
CUS00843,Male,Nyeri,Industrial Area,Single,Self-Employed,Current,2024-02-13,2024-02-13,44,29408.8,46108114.0,840.0,24,5,Business,112762.04,93859.14,1625.98,0,323,10.611038107752956,0.024427580794130946,3.5264508975578575e-05,0.0006378226617553692,1
CUS00844,Female,Nakuru,Industrial Area,Married,Employed,Business,2021-01-21,2022-03-31,36,486899.74,76159.9,595.0,25,2,Business,1371471.13,1347251.8,37432.09,0,1007,47.33902759526938,212.27734805324064,0.4914934237046004,6.393124728367553,1
CUS00845,Female,Kisumu,Market Branch,Single,Employed,Joint,2023-11-25,2023-11-25,28,24142.04,157779.11,678.0,26,3,Personal,129045.87,102775.1,4255.24,0,403,13.23915900131406,7.816631745482657,0.02696960326370202,0.15301163759891917,1
CUS00846,Male,Nairobi,Airport Road,Widowed,Employed,Joint,2022-01-27,2022-01-27,19,80325.17,111938.52,567.0,26,4,Education,263162.22,150346.93,3105.07,0,1070,35.15111695137976,16.11744696999746,0.02773906605161476,0.7175829196240936,1
CUS00847,Male,Nakuru,CBD Branch,Single,Self-Employed,Fixed Deposit,2021-06-25,2021-06-25,43,13382.02,54046.36,617.0,25,4,Education,84167.72,41937.42,1486.93,0,1286,42.24704336399474,9.311432629320457,0.02751212107531386,0.24760261375604203,1
CUS00848,Female,Nairobi,Westlands,Married,Business Owner,Savings,2022-05-10,2022-05-10,43,705253.2050000001,35990.11,606.0,19,3,Mortgage,0.0,0.0,0.0,0,967,31.76741130091984,0.0,0.0,19.595750193594853,0
CUS00849,Female,Kisumu,Market Branch,Widowed,Retired,Fixed Deposit,2023-04-13,2023-04-13,13,104632.03,36336.88,598.0,21,3,Auto,183822.89,94954.77,6447.05,0,629,20.66360052562418,31.358147424875227,0.17742442389109908,2.8794995607768197,1
CUS00850,Female,Nairobi,Main Branch,Widowed,Unemployed,Business,2023-09-28,2023-09-28,13,135722.9,169233.56,588.0,17,4,No Loan,0.0,0.0,0.0,0,461,15.14454664914586,0.0,0.0,0.8019857290717042,0
CUS00851,Male,Kisumu,Airport Road,Single,Employed,Fixed Deposit,2024-02-12,2024-06-11,8,10414.81,3202.75,610.0,23,5,Auto,0.0,0.0,0.0,0,204,10.64388961892247,0.0,0.0,3.251833580516743,0
